fornitore,reg,codice_regione,Code,anno,mese,age_group,coverage_of_the_age_group,coverage_1,coverage_2,coverage_3,coverage_4,coverage_5,coverage_6,coverage_7,coverage_8,coverage_9,coverage_10,coverage_11,coverage_12,coverage_13,coverage_14,coverage_15,efficacy_baseline,efficacy_lower,efficacy_upper
AstraZeneca/Janssen,Piemonte,1,ITC1,2022,2,3,0,0,0,0,.00043221089,.0025689283,.0051829661,.012144343,.0064668106,.1484378,.27151912,.11463774,.31094536,.12766472,0,0,24.082243,.18905637,43.309998
AstraZeneca/Janssen,Piemonte,1,ITC1,2022,3,3,0,0,0,0,0,.00043221089,.0025689283,.0051829661,.012144343,.0064668106,.1484378,.27151912,.11463774,.31094536,.12766472,0,24.011627,.043853577,43.402149
AstraZeneca/Janssen,Piemonte,1,ITC1,2021,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AstraZeneca/Janssen,Piemonte,1,ITC1,2021,2,4,.00090833788,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,53,66
AstraZeneca/Janssen,Piemonte,1,ITC1,2021,3,4,.01893794,.95423132,.045768678,0,0,0,0,0,0,0,0,0,0,0,0,0,60,53,66
AstraZeneca/Janssen,Piemonte,1,ITC1,2021,4,4,.24666996,.92553449,.071057357,.0034081896,0,0,0,0,0,0,0,0,0,0,0,0,59.995914,52.996597,65.989441
AstraZeneca/Janssen,Piemonte,1,ITC1,2021,5,4,.088548042,.24938595,.6947192,.053336654,.0025582351,0,0,0,0,0,0,0,0,0,0,0,59.921673,52.937458,65.817268
AstraZeneca/Janssen,Piemonte,1,ITC1,2021,6,4,.011113827,.030350879,.24181688,.67363387,.05171784,.0024805905,0,0,0,0,0,0,0,0,0,0,58.879448,52.119846,63.537235
AstraZeneca/Janssen,Piemonte,1,ITC1,2021,7,4,.0025109744,.0068105473,.030144172,.24016996,.66904598,.05136561,.0024636961,0,0,0,0,0,0,0,0,0,55.409016,49.81353,60.143227
AstraZeneca/Janssen,Piemonte,1,ITC1,2021,8,4,.0022163251,.0059754457,.0067698513,.029964048,.23873484,.66504818,.05105868,.0024489746,0,0,0,0,0,0,0,0,50.648918,44.116982,56.209587
AstraZeneca/Janssen,Piemonte,1,ITC1,2021,9,4,.00078446342,.002110532,.0059628342,.006755563,.029900806,.23823097,.66364455,.050950915,.0024438058,0,0,0,0,0,0,0,31.843132,16.808605,37.430874
AstraZeneca/Janssen,Piemonte,1,ITC1,2021,10,4,.00028647197,.00077013491,.0021089066,.0059582423,.0067503606,.02987778,.23804751,.66313344,.050911676,.0024419238,0,0,0,0,0,0,25.319916,4.7512345,32.20652
AstraZeneca/Janssen,Piemonte,1,ITC1,2021,11,4,.000014110346,.000037932012,.00077010575,.0021088268,.0059580165,.0067501045,.029876648,.23803848,.66310835,.050909746,.0024418312,0,0,0,0,0,24.465179,1.3717858,40.22665
AstraZeneca/Janssen,Piemonte,1,ITC1,2021,12,4,0,0,.000037932012,.00077010575,.0021088268,.0059580165,.0067501045,.029876648,.23803848,.66310835,.050909746,.0024418312,0,0,0,0,24.252544,.50839233,43.144573
AstraZeneca/Janssen,Piemonte,1,ITC1,2022,1,4,0,0,0,.000037932012,.00077010575,.0021088268,.0059580165,.0067501045,.029876648,.23803848,.66310835,.050909746,.0024418312,0,0,0,24.081459,.18127702,43.369118
AstraZeneca/Janssen,Piemonte,1,ITC1,2022,2,4,0,0,0,0,.000037932012,.00077010575,.0021088268,.0059580165,.0067501045,.029876648,.23803848,.66310835,.050909746,.0024418312,0,0,24.02187,.059715122,43.403652
AstraZeneca/Janssen,Piemonte,1,ITC1,2022,3,4,0,0,0,0,0,.000037932012,.00077010575,.0021088268,.0059580165,.0067501045,.029876648,.23803848,.66310835,.050909746,.0024418312,0,24.00102,.010095728,43.462234
AstraZeneca/Janssen,Piemonte,1,ITC1,2021,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AstraZeneca/Janssen,Piemonte,1,ITC1,2021,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AstraZeneca/Janssen,Piemonte,1,ITC1,2021,3,5,.00021326846,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,53,66
AstraZeneca/Janssen,Piemonte,1,ITC1,2021,4,5,.00017114135,.44520548,.55479455,0,0,0,0,0,0,0,0,0,0,0,0,0,60,53,66
AstraZeneca/Janssen,Piemonte,1,ITC1,2021,5,5,.0091916071,.95985699,.017871872,.022271102,0,0,0,0,0,0,0,0,0,0,0,0,59.97327,52.977726,65.930962
AstraZeneca/Janssen,Piemonte,1,ITC1,2021,6,5,.0015376392,.13835584,.82705522,.015399194,.019189768,0,0,0,0,0,0,0,0,0,0,0,59.874058,52.91552,65.82177
AstraZeneca/Janssen,Piemonte,1,ITC1,2021,7,5,.00031595328,.027643401,.1345312,.80419254,.014973508,.018659296,0,0,0,0,0,0,0,0,0,0,58.781315,51.988895,63.233517
AstraZeneca/Janssen,Piemonte,1,ITC1,2021,8,5,.00028172499,.024055755,.026978418,.13129495,.78484708,.014613309,.018210432,0,0,0,0,0,0,0,0,0,54.658741,49.062069,59.455078
AstraZeneca/Janssen,Piemonte,1,ITC1,2021,9,5,.00011584954,.0097951917,.023820125,.026714159,.13000891,.77715939,.014470169,.018032057,0,0,0,0,0,0,0,0,50.997662,44.526669,56.713512
AstraZeneca/Janssen,Piemonte,1,ITC1,2021,10,5,.000031595326,.0026642983,.0097690951,.023756661,.026642986,.12966251,.77508885,.014431616,.017984016,0,0,0,0,0,0,0,29.572203,13.464787,35.267071
AstraZeneca/Janssen,Piemonte,1,ITC1,2021,11,5,5.2658879e-06,.00044385268,.002663116,.0097647589,.023746116,.02663116,.12960497,.77474481,.014425212,.017976033,0,0,0,0,0,0,25.889925,5.2493343,32.587238
AstraZeneca/Janssen,Piemonte,1,ITC1,2021,12,5,0,0,.00044385268,.002663116,.0097647589,.023746116,.02663116,.12960497,.77474481,.014425212,.017976033,0,0,0,0,0,25.044275,2.1062584,41.970413
AstraZeneca/Janssen,Piemonte,1,ITC1,2022,1,5,0,0,0,.00044385268,.002663116,.0097647589,.023746116,.02663116,.12960497,.77474481,.014425212,.017976033,0,0,0,0,24.359077,.77805156,42.999264
AstraZeneca/Janssen,Piemonte,1,ITC1,2022,2,5,0,0,0,0,.00044385268,.002663116,.0097647589,.023746116,.02663116,.12960497,.77474481,.014425212,.017976033,0,0,0,24.085131,.24201067,43.096004
AstraZeneca/Janssen,Piemonte,1,ITC1,2022,3,5,0,0,0,0,0,.00044385268,.002663116,.0097647589,.023746116,.02663116,.12960497,.77474481,.014425212,.017976033,0,0,24.01194,.053617399,43.341408
AstraZeneca/Janssen(BOOSTER),Piemonte,1,ITC1,2021,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AstraZeneca/Janssen(BOOSTER),Piemonte,1,ITC1,2022,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AstraZeneca/Janssen(BOOSTER),Piemonte,1,ITC1,2022,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AstraZeneca/Janssen(BOOSTER),Piemonte,1,ITC1,2022,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AstraZeneca/Janssen(BOOSTER),Piemonte,1,ITC1,2021,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AstraZeneca/Janssen(BOOSTER),Piemonte,1,ITC1,2022,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AstraZeneca/Janssen(BOOSTER),Piemonte,1,ITC1,2022,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AstraZeneca/Janssen(BOOSTER),Piemonte,1,ITC1,2022,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AstraZeneca/Janssen(BOOSTER),Piemonte,1,ITC1,2021,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AstraZeneca/Janssen(BOOSTER),Piemonte,1,ITC1,2022,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AstraZeneca/Janssen(BOOSTER),Piemonte,1,ITC1,2022,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AstraZeneca/Janssen(BOOSTER),Piemonte,1,ITC1,2022,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AstraZeneca/Janssen(BOOSTER),Piemonte,1,ITC1,2021,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AstraZeneca/Janssen(BOOSTER),Piemonte,1,ITC1,2022,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AstraZeneca/Janssen(BOOSTER),Piemonte,1,ITC1,2022,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AstraZeneca/Janssen(BOOSTER),Piemonte,1,ITC1,2022,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AstraZeneca/Janssen(BOOSTER),Piemonte,1,ITC1,2021,12,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AstraZeneca/Janssen(BOOSTER),Piemonte,1,ITC1,2022,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AstraZeneca/Janssen(BOOSTER),Piemonte,1,ITC1,2022,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AstraZeneca/Janssen(BOOSTER),Piemonte,1,ITC1,2022,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pfizer/BioNTech/Moderna,Piemonte,1,ITC1,2021,1,1,.000058697995,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,75,82
Pfizer/BioNTech/Moderna,Piemonte,1,ITC1,2021,2,1,.000025156285,.30000001,.69999999,0,0,0,0,0,0,0,0,0,0,0,0,0,79,75,82
Pfizer/BioNTech/Moderna,Piemonte,1,ITC1,2021,3,1,.000035854937,.29951692,.21014492,.49033812,0,0,0,0,0,0,0,0,0,0,0,0,78.411591,74.509659,80.47995
Pfizer/BioNTech/Moderna,Piemonte,1,ITC1,2021,4,1,.00045686125,.79237711,.062186565,.043630894,.10180542,0,0,0,0,0,0,0,0,0,0,0,78.377533,74.589867,81.172462
Pfizer/BioNTech/Moderna,Piemonte,1,ITC1,2021,5,1,.0006667861,.53627902,.36744183,.028837211,.020232558,.0472093,0,0,0,0,0,0,0,0,0,0,78.422485,74.511208,81.338692
Pfizer/BioNTech/Moderna,Piemonte,1,ITC1,2021,6,1,.0080884686,.86676168,.071452916,.048957329,.0038422213,.0026957518,.0062900875,0,0,0,0,0,0,0,0,0,78.722862,74.723259,81.644447
Pfizer/BioNTech/Moderna,Piemonte,1,ITC1,2021,7,1,.012472312,.57201582,.37096027,.030580714,.020952962,.0016444098,.0011537391,.0026920578,0,0,0,0,0,0,0,0,78.651321,74.658745,81.57795
Pfizer/BioNTech/Moderna,Piemonte,1,ITC1,2021,8,1,.026399352,.54766476,.25874293,.16779841,.013832736,.0094777634,.00074382452,.00052187685,.0012177126,0,0,0,0,0,0,0,78.518883,74.556824,81.190331
Pfizer/BioNTech/Moderna,Piemonte,1,ITC1,2021,9,1,.010987224,.18564408,.44600496,.210714,.13665098,.011265046,.0077184616,.00060575275,.00042500393,.00097172422,0,0,0,0,0,0,77.55777,73.823631,80.035202
Pfizer/BioNTech/Moderna,Piemonte,1,ITC1,2021,10,1,.0038312732,.060840353,.17435949,.41889113,.19790414,.1283436,.010580214,.0072492356,.00056892744,.00039916681,.00086372741,0,0,0,0,0,75.431786,71.854858,77.458603
Pfizer/BioNTech/Moderna,Piemonte,1,ITC1,2021,11,1,.0033773037,.050993666,.057748225,.16549197,.39758486,.18783803,.12181558,.010042067,.0068805139,.00053998973,.00037886377,.00068623497,0,0,0,0,70.50885,66.8283,73.150818
Pfizer/BioNTech/Moderna,Piemonte,1,ITC1,2021,12,1,.0010131911,.015029726,.050229203,.056881003,.16300496,.39160925,.18501487,.11998473,.0098911375,.0067771017,.00053187384,.00037316955,.00067294849,0,0,0,61.783165,55.83754,65.474319
Pfizer/BioNTech/Moderna,Piemonte,1,ITC1,2022,1,1,.00030395732,.0044886786,.014962262,.050004326,.056625899,.16227339,.38985148,.18418442,.11944617,.0098467395,.0067466819,.00052948651,.00037149453,.00066904008,0,0,48.765598,38.667282,53.954758
Pfizer/BioNTech/Moderna,Piemonte,1,ITC1,2022,2,1,.000091187198,.0013447928,.0044826423,.014942141,.049937256,.05654981,.16205519,.3893272,.18393673,.11928554,.0098334979,.0067376089,.00052877446,.00037099494,.00066787441,0,34.659657,18.665926,41.913727
Pfizer/BioNTech/Moderna,Piemonte,1,ITC1,2022,3,1,.00002735616,.00040327513,.0013442504,.0044808346,.014936115,.049917169,.056527022,.16198984,.38917017,.18386254,.11923743,.0098295314,.0067348918,.00052856118,.00037084532,.00066752528,28.926371,9.04177,39.121365
Pfizer/BioNTech/Moderna,Piemonte,1,ITC1,2021,1,2,.00065382698,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,75,82
Pfizer/BioNTech/Moderna,Piemonte,1,ITC1,2021,2,2,.00028021156,.30000001,.69999999,0,0,0,0,0,0,0,0,0,0,0,0,0,79,75,82
Pfizer/BioNTech/Moderna,Piemonte,1,ITC1,2021,3,2,.000399382,.29951692,.21014494,.49033818,0,0,0,0,0,0,0,0,0,0,0,0,78.411598,74.509666,80.47995
Pfizer/BioNTech/Moderna,Piemonte,1,ITC1,2021,4,2,.0050888998,.79237711,.062186558,.043630891,.10180541,0,0,0,0,0,0,0,0,0,0,0,78.377533,74.589867,81.172462
Pfizer/BioNTech/Moderna,Piemonte,1,ITC1,2021,5,2,.007427217,.53627908,.36744186,.02883721,.020232558,.047209304,0,0,0,0,0,0,0,0,0,0,78.422485,74.511208,81.338699
Pfizer/BioNTech/Moderna,Piemonte,1,ITC1,2021,6,2,.090096071,.86676174,.071452923,.048957333,.0038422211,.0026957518,.0062900879,0,0,0,0,0,0,0,0,0,78.722862,74.723267,81.644455
Pfizer/BioNTech/Moderna,Piemonte,1,ITC1,2021,7,2,.13892697,.57201588,.37096024,.030580714,.02095296,.0016444096,.0011537389,.0026920575,0,0,0,0,0,0,0,0,78.651329,74.658745,81.577957
Pfizer/BioNTech/Moderna,Piemonte,1,ITC1,2021,8,2,.29405788,.54766476,.25874296,.1677984,.013832736,.0094777634,.00074382446,.00052187685,.0012177126,0,0,0,0,0,0,0,78.518883,74.556824,81.190331
Pfizer/BioNTech/Moderna,Piemonte,1,ITC1,2021,9,2,.12238482,.18584634,.44600493,.21071401,.13665096,.011265046,.0077184616,.00060575269,.00042500391,.00076943904,0,0,0,0,0,0,77.568886,73.838806,80.042992
Pfizer/BioNTech/Moderna,Piemonte,1,ITC1,2021,10,2,.042675901,.061324086,.17456178,.41889116,.19790415,.1283436,.010580215,.0072492366,.00056892738,.00039916681,.00017771666,0,0,0,0,0,75.469521,71.906319,77.485008
Pfizer/BioNTech/Moderna,Piemonte,1,ITC1,2021,11,2,.037619211,.052312922,.058231954,.16569425,.39758486,.18783805,.12181558,.010042067,.0064803408,0,0,0,0,0,0,0,70.618889,66.97773,73.23259
Pfizer/BioNTech/Moderna,Piemonte,1,ITC1,2021,12,2,.011285763,.015029726,.051548455,.057364728,.16320725,.39160925,.18501489,.11998473,.0098911375,.0063498309,0,0,0,0,0,0,61.891739,55.986721,65.54863
Pfizer/BioNTech/Moderna,Piemonte,1,ITC1,2022,1,2,.0033857289,.0044886786,.014962262,.051323578,.05710962,.16247566,.38985145,.18418442,.11944616,.0098467395,.0063114408,0,0,0,0,0,48.869755,38.812954,54.022717
Pfizer/BioNTech/Moderna,Piemonte,1,ITC1,2022,2,2,.0010157187,.0013447927,.0044826423,.014942141,.051256504,.057033535,.16225746,.38932717,.18393673,.11928552,.009833497,.0062999902,0,0,0,0,34.752613,18.801432,41.972584
Pfizer/BioNTech/Moderna,Piemonte,1,ITC1,2022,3,2,.00030471559,.0004032751,.0013442504,.0044808346,.014936116,.051236421,.057010751,.16219212,.38917017,.18386255,.11923742,.0098295324,.0062965611,0,0,0,29.000273,9.1525745,39.164036
Pfizer/BioNTech/Moderna,Piemonte,1,ITC1,2021,1,3,.042232011,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,75,82
Pfizer/BioNTech/Moderna,Piemonte,1,ITC1,2021,2,3,.014163751,.25114921,.74885076,0,0,0,0,0,0,0,0,0,0,0,0,0,79,75,82
Pfizer/BioNTech/Moderna,Piemonte,1,ITC1,2021,3,3,.0082057137,.12702054,.21924812,.65373141,0,0,0,0,0,0,0,0,0,0,0,0,78.21553,74.346275,79.973442
Pfizer/BioNTech/Moderna,Piemonte,1,ITC1,2021,4,3,.049282242,.43274176,.07205344,.12437029,.3708345,0,0,0,0,0,0,0,0,0,0,0,76.774086,73.540627,79.092781
Pfizer/BioNTech/Moderna,Piemonte,1,ITC1,2021,5,3,.10781756,.48631907,.22229119,.037012476,.063886642,.1904906,0,0,0,0,0,0,0,0,0,0,76.864357,73.170975,79.698311
Pfizer/BioNTech/Moderna,Piemonte,1,ITC1,2021,6,3,.27609432,.55463392,.21659003,.099000961,.016484102,.028452946,.084838055,0,0,0,0,0,0,0,0,0,76.205399,72.020775,79.257668
Pfizer/BioNTech/Moderna,Piemonte,1,ITC1,2021,7,3,.082680263,.14243531,.47563446,.18573995,.084899724,.014136184,.024400242,.072754122,0,0,0,0,0,0,0,0,73.502998,68.606628,76.297035
Pfizer/BioNTech/Moderna,Piemonte,1,ITC1,2021,8,3,.082816608,.12485685,.12465129,.41624823,.16254905,.074299417,.012371185,.021353705,.06367027,0,0,0,0,0,0,0,71.898811,66.877892,74.217896
Pfizer/BioNTech/Moderna,Piemonte,1,ITC1,2021,9,3,.059055269,.085495666,.11464923,.11446047,.382218,.14925991,.068225093,.011359783,.019607941,.054723889,0,0,0,0,0,0,68.781555,63.879894,72.300819
Pfizer/BioNTech/Moderna,Piemonte,1,ITC1,2021,10,3,.037345368,.066408575,.081476733,.10901324,.10883377,.36342877,.14192252,.064871252,.010801353,.018644044,.034599766,0,0,0,0,0,63.973438,57.911995,68.111343
Pfizer/BioNTech/Moderna,Piemonte,1,ITC1,2021,11,3,.012391577,.07493604,.065619603,.080229118,.10726364,.10708705,.35759592,.13964474,.0638301,.0037938431,0,0,0,0,0,0,56.130657,48.120937,60.568497
Pfizer/BioNTech/Moderna,Piemonte,1,ITC1,2021,12,3,.0037174732,.16593066,.074859135,.06538783,.079862602,.10674965,.1065739,.35588238,.04475385,0,0,0,0,0,0,0,52.547768,42.587105,56.658154
Pfizer/BioNTech/Moderna,Piemonte,1,ITC1,2022,1,3,.001115242,.32279801,.16592377,.074836209,.065318726,.079753332,.10659641,.10642092,.07835263,0,0,0,0,0,0,0,64.735374,57.682301,68.366913
Pfizer/BioNTech/Moderna,Piemonte,1,ITC1,2022,2,3,.0003345726,.14128372,.32279742,.16592172,.07482934,.065298036,.079720609,.10655053,.043598592,0,0,0,0,0,0,0,67.345085,61.026752,70.588959
Pfizer/BioNTech/Moderna,Piemonte,1,ITC1,2022,3,3,.00010037178,.079151161,.14128368,.32279721,.16592111,.074827284,.065291837,.079710796,.071016967,0,0,0,0,0,0,0,66.923538,60.759609,69.745903
Pfizer/BioNTech/Moderna,Piemonte,1,ITC1,2021,1,4,.022682594,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,75,82
Pfizer/BioNTech/Moderna,Piemonte,1,ITC1,2021,2,4,.0081069926,.26330307,.7366969,0,0,0,0,0,0,0,0,0,0,0,0,0,79,75,82
Pfizer/BioNTech/Moderna,Piemonte,1,ITC1,2021,3,4,.0067640571,.18011719,.21587765,.6040051,0,0,0,0,0,0,0,0,0,0,0,0,78.275192,74.395988,80.127579
Pfizer/BioNTech/Moderna,Piemonte,1,ITC1,2021,4,4,.17929225,.82681876,.031192923,.037385963,.10460237,0,0,0,0,0,0,0,0,0,0,0,78.369362,74.586052,81.172813
Pfizer/BioNTech/Moderna,Piemonte,1,ITC1,2021,5,4,.19148189,.4689416,.43908903,.016565263,.019854128,.055549964,0,0,0,0,0,0,0,0,0,0,78.363434,74.456451,81.302574
Pfizer/BioNTech/Moderna,Piemonte,1,ITC1,2021,6,4,.04588842,.1010277,.4215655,.39472887,.014891712,.017848311,.049937878,0,0,0,0,0,0,0,0,0,76.912209,72.882202,79.297379
Pfizer/BioNTech/Moderna,Piemonte,1,ITC1,2021,7,4,.01667954,.035420876,.097449213,.40663329,.38074723,.014364235,.017216109,.048169035,0,0,0,0,0,0,0,0,73.128128,69.241692,75.066154
Pfizer/BioNTech/Moderna,Piemonte,1,ITC1,2021,8,4,.021973876,.044583548,.033841688,.093104586,.38850415,.36377215,.013723827,.016448554,.046021491,0,0,0,0,0,0,0,69.590446,65.602722,72.154053
Pfizer/BioNTech/Moderna,Piemonte,1,ITC1,2021,9,4,.01529179,.042996317,.043241922,.032823309,.09030284,.37681311,.35282537,.013310843,.015953578,.031732664,0,0,0,0,0,0,62.003658,56.322445,66.500389
Pfizer/BioNTech/Moderna,Piemonte,1,ITC1,2021,10,4,.0080822324,.044479415,.042525195,.042564932,.032309435,.088889077,.3709138,.3473016,.013102451,.01570381,.0022102781,0,0,0,0,0,46.988564,36.430012,52.184826
Pfizer/BioNTech/Moderna,Piemonte,1,ITC1,2021,11,4,.0065485984,.18310258,.044283304,.042154156,.042031758,.031904723,.08777564,.36626768,.2024802,0,0,0,0,0,0,0,44.737522,31.684107,49.463627
Pfizer/BioNTech/Moderna,Piemonte,1,ITC1,2021,12,4,.0019645796,.47492421,.18305568,.044225428,.042044647,.041874401,.03178528,.087447025,.094643414,0,0,0,0,0,0,0,67.444542,60.513084,70.945541
Pfizer/BioNTech/Moderna,Piemonte,1,ITC1,2022,1,4,.00058937387,.13458785,.47492,.18304168,.044208147,.042011954,.041827418,.031749614,.047653258,0,0,0,0,0,0,0,72.637245,67.353867,75.604866
Pfizer/BioNTech/Moderna,Piemonte,1,ITC1,2022,2,4,.00017681216,.040371612,.13458748,.47491875,.18303749,.044202972,.04200216,.041813347,.031738933,.0073272586,0,0,0,0,0,0,71.403618,66.455284,73.739738
Pfizer/BioNTech/Moderna,Piemonte,1,ITC1,2022,3,4,.000053043648,.019651262,.040371578,.13458736,.47491837,.18303622,.044201419,.041999225,.041809127,.019425392,0,0,0,0,0,0,67.624344,62.882969,70.485092
Pfizer/BioNTech/Moderna,Piemonte,1,ITC1,2021,1,5,.043930668,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,75,82
Pfizer/BioNTech/Moderna,Piemonte,1,ITC1,2021,2,5,.13055453,.748227,.25177306,0,0,0,0,0,0,0,0,0,0,0,0,0,79,75,82.000008
Pfizer/BioNTech/Moderna,Piemonte,1,ITC1,2021,3,5,.41800091,.70550334,.22035037,.07414633,0,0,0,0,0,0,0,0,0,0,0,0,78.911026,74.925858,81.770149
Pfizer/BioNTech/Moderna,Piemonte,1,ITC1,2021,4,5,.28246748,.32283711,.47774068,.14921309,.050209142,0,0,0,0,0,0,0,0,0,0,0,78.539772,74.670036,81.196014
Pfizer/BioNTech/Moderna,Piemonte,1,ITC1,2021,5,5,.03320932,.03656758,.31103173,.46027085,.14375673,.048373114,0,0,0,0,0,0,0,0,0,0,77.202446,73.625542,79.150581
Pfizer/BioNTech/Moderna,Piemonte,1,ITC1,2021,6,5,.014262658,.015462123,.036002167,.30622253,.45315409,.14153394,.047625162,0,0,0,0,0,0,0,0,0,73.501984,70.449272,75.509857
Pfizer/BioNTech/Moderna,Piemonte,1,ITC1,2021,7,5,.0069193766,.0074454341,.015347001,.035734117,.30394256,.44978014,.14048016,.047270574,0,0,0,0,0,0,0,0,66.713005,62.62138,69.78434
Pfizer/BioNTech/Moderna,Piemonte,1,ITC1,2021,8,5,.0078119445,.0083357915,.0073833708,.015219072,.035436247,.30140898,.44603088,.13930915,.046876539,0,0,0,0,0,0,0,53.579014,45.70092,58.35854
Pfizer/BioNTech/Moderna,Piemonte,1,ITC1,2021,9,5,.007311685,.0088000298,.0082712593,.0073262118,.015101252,.035161912,.29907557,.4425779,.13823068,.045455195,0,0,0,0,0,0,35.947491,21.343725,42.135075
Pfizer/BioNTech/Moderna,Piemonte,1,ITC1,2021,10,5,.0037150839,.42343822,.0087696975,.008238852,.0072975066,.015042083,.035024144,.29790378,.20428574,0,0,0,0,0,0,0,50.232281,38.195889,54.744911
Pfizer/BioNTech/Moderna,Piemonte,1,ITC1,2021,11,5,.0037861734,.28654212,.42342263,.0087390281,.0082060844,.0072684833,.014982259,.034884848,.21595454,0,0,0,0,0,0,0,64.670731,56.24136,68.529564
Pfizer/BioNTech/Moderna,Piemonte,1,ITC1,2021,12,5,.0011358521,.18467082,.28653738,.42341799,.0087298751,.0081963046,.0072598211,.014964403,.03484327,.031380117,0,0,0,0,0,0,73.704163,68.318932,76.586533
Pfizer/BioNTech/Moderna,Piemonte,1,ITC1,2022,1,5,.00034075562,.046657361,.1846704,.28653595,.42341658,.0087271333,.0081933755,.0072572264,.014959055,.019582868,0,0,0,0,0,0,73.682144,69.802551,76.04705
Pfizer/BioNTech/Moderna,Piemonte,1,ITC1,2022,2,5,.00010222669,.013740757,.046657324,.18467027,.28653553,.42341617,.0087263109,.0081924973,.0072564483,.014957451,.0058472157,0,0,0,0,0,71.087662,67.3871,73.765991
Pfizer/BioNTech/Moderna,Piemonte,1,ITC1,2022,3,5,.000030668005,.0083595505,.013740753,.046657313,.18467022,.28653538,.42341605,.0087260641,.0081922337,.007256215,.012446225,0,0,0,0,0,61.686646,56.343502,66.035034
AstraZeneca/Janssen,PA_Bolzano,21,ITH1,2021,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AstraZeneca/Janssen,PA_Bolzano,21,ITH1,2021,2,1,5.1833949e-06,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,53,66
AstraZeneca/Janssen,PA_Bolzano,21,ITH1,2021,3,1,.000044922755,.89655173,.10344827,0,0,0,0,0,0,0,0,0,0,0,0,0,60,53,66
AstraZeneca/Janssen,PA_Bolzano,21,ITH1,2021,4,1,3.4555965e-06,.064516127,.83870965,.096774191,0,0,0,0,0,0,0,0,0,0,0,0,59.883869,52.903225,65.699997
AstraZeneca/Janssen,PA_Bolzano,21,ITH1,2021,5,1,.0011904531,.95694447,.0027777776,.036111109,.0041666664,0,0,0,0,0,0,0,0,0,0,0,59.933334,52.948887,65.859718
AstraZeneca/Janssen,PA_Bolzano,21,ITH1,2021,6,1,.00035247084,.22077921,.74567103,.0021645022,.028138528,.0032467532,0,0,0,0,0,0,0,0,0,0,59.810284,52.869915,65.772079
AstraZeneca/Janssen,PA_Bolzano,21,ITH1,2021,7,1,.000044922755,.027368421,.21473683,.72526318,.0021052631,.027368421,.0031578946,0,0,0,0,0,0,0,0,0,58.755157,51.893372,63.370003
AstraZeneca/Janssen,PA_Bolzano,21,ITH1,2021,8,1,5.1833949e-06,.0031479539,.027282266,.21406086,.72298008,.0020986358,.027282266,.0031479539,0,0,0,0,0,0,0,0,54.579853,48.714691,59.290554
AstraZeneca/Janssen,PA_Bolzano,21,ITH1,2021,9,1,.00002073358,.012435233,.0031088083,.026943004,.21139896,.71398968,.0020725387,.026943004,.0031088083,0,0,0,0,0,0,0,51.130054,44.717724,56.807983
